8.79450e+02	8.79450e+02	6.78750e-23	1.49000e-23
8.79500e+02	8.79500e+02	6.80500e-23	1.49000e-23
8.79550e+02	8.79550e+02	6.84250e-23	1.49000e-23
8.79600e+02	8.79600e+02	6.88000e-23	1.49250e-23
8.79650e+02	8.79650e+02	6.91750e-23	1.48500e-23
8.79700e+02	8.79700e+02	6.94750e-23	1.44750e-23
8.79750e+02	8.79750e+02	6.97500e-23	1.40250e-23
8.79800e+02	8.79800e+02	7.02250e-23	1.37000e-23
8.79850e+02	8.79850e+02	7.06250e-23	1.37500e-23
8.79900e+02	8.79900e+02	7.10750e-23	1.41500e-23
8.79950e+02	8.79950e+02	7.13500e-23	1.46000e-23
8.80000e+02	8.80000e+02	7.16250e-23	1.49000e-23
8.80050e+02	8.80050e+02	7.19000e-23	1.49250e-23
8.80100e+02	8.80100e+02	7.22000e-23	1.49000e-23
8.80150e+02	8.80150e+02	7.25750e-23	1.49000e-23
8.80200e+02	8.80200e+02	7.31500e-23	1.49000e-23
8.80250e+02	8.80250e+02	7.37000e-23	1.49250e-23
8.80300e+02	8.80300e+02	7.42500e-23	1.49250e-23
8.80350e+02	8.80350e+02	7.49250e-23	1.46750e-23
8.80400e+02	8.80400e+02	7.53750e-23	1.42250e-23
8.80450e+02	8.80450e+02	7.59500e-23	1.38000e-23
8.80500e+02	8.80500e+02	7.64250e-23	1.36500e-23
8.80550e+02	8.80550e+02	7.68000e-23	1.39250e-23
8.80600e+02	8.80600e+02	7.72750e-23	1.43750e-23
8.80650e+02	8.80650e+02	7.76500e-23	1.47750e-23
8.80700e+02	8.80700e+02	7.81250e-23	1.49250e-23
8.80750e+02	8.80750e+02	7.86750e-23	1.49000e-23
8.80800e+02	8.80800e+02	7.91500e-23	1.49000e-23
8.80850e+02	8.80850e+02	7.96250e-23	1.49000e-23
8.80900e+02	8.80900e+02	8.01750e-23	1.49000e-23
8.80950e+02	8.80950e+02	8.06500e-23	1.49000e-23
8.81000e+02	8.81000e+02	8.10250e-23	1.49250e-23
8.81050e+02	8.81050e+02	8.14000e-23	1.49250e-23
8.81100e+02	8.81100e+02	8.17750e-23	1.46500e-23
8.81150e+02	8.81150e+02	8.22500e-23	1.42000e-23
8.81200e+02	8.81200e+02	8.27250e-23	1.37750e-23
8.81250e+02	8.81250e+02	8.32750e-23	1.36500e-23
8.81300e+02	8.81300e+02	8.38500e-23	1.39500e-23
8.81350e+02	8.81350e+02	8.43250e-23	1.44000e-23
8.81400e+02	8.81400e+02	8.49750e-23	1.48000e-23
8.81450e+02	8.81450e+02	8.55500e-23	1.49250e-23
8.81500e+02	8.81500e+02	8.59250e-23	1.49000e-23
8.81550e+02	8.81550e+02	8.63000e-23	1.49000e-23
8.81600e+02	8.81600e+02	8.66750e-23	1.49000e-23
8.81650e+02	8.81650e+02	8.70500e-23	1.49000e-23
8.81700e+02	8.81700e+02	8.75250e-23	1.49000e-23
8.81750e+02	8.81750e+02	8.79000e-23	1.49250e-23
8.81800e+02	8.81800e+02	8.82750e-23	1.49000e-23
